nest.id,date,time,adult,stage,num.host.egg,num.bhco.egg,new.parasitism,bhco.swab,host.swab,predated,num.host.hatch,num.bhco.hatch,notes
a125,619.0,1899-12-31T10:09:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,620.0,1899-12-31T10:24:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,621.0,1899-12-31T10:07:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,622.0,1899-12-31T10:07:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,623.0,1899-12-31T10:24:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,624.0,1899-12-31T11:47:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,625.0,1899-12-31T09:43:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
a125,626.0,1899-12-31T09:52:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a125,627.0,1899-12-31T08:33:00Z,yes,hatched,2,0,no,no,no,no,2,0,NA
a125,628.0,1899-12-31T07:38:00Z,yes,hatched,2,0,no,no,no,no,3,0,NA
a125,701.0,1899-12-31T15:33:00Z,yes,hatched,NA,NA,NA,NA,NA,NA,NA,NA,nest too high for Bisson
a125,704.0,1899-12-31T14:53:00Z,yes,Do not Monitor (note),NA,NA,NA,NA,NA,NA,NA,NA,nest too high for Bisson
a125,707.0,1899-12-31T11:23:00Z,yes,hatched,0,0,no,no,no,no,4,0,"4 hatch, Bisson finally brought something that could let her see in the nest."
a126,612.0,1899-12-31T13:52:00Z,no,building,0,0,no,no,no,no,0,0,NA
a126,613.0,1899-12-31T11:26:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a126,614.0,1899-12-31T13:31:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a126,615.0,1899-12-31T10:17:00Z,no,laying,1,0,no,no,yes,no,0,0,NA
a126,616.0,1899-12-31T12:43:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a126,617.0,1899-12-31T09:44:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a126,618.0,1899-12-31T11:30:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a126,619.0,1899-12-31T10:07:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact, maybe due to wind"
a127,612.0,1899-12-31T14:24:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a127,613.0,1899-12-31T11:51:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a127,615.0,1899-12-31T10:45:00Z,no,do Not Monitor (note),0,0,no,no,no,no,0,0,"no change since found, no male monitoring it, likely abandoned"
a128,612.0,1899-12-31T14:35:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a128,613.0,1899-12-31T11:59:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a128,615.0,1899-12-31T10:51:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a128,616.0,1899-12-31T13:00:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a128,617.0,1899-12-31T09:56:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
a128,618.0,1899-12-31T11:45:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
a128,619.0,1899-12-31T10:22:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a128,620.0,1899-12-31T10:06:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
a128,621.0,1899-12-31T09:53:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
a128,622.0,1899-12-31T09:56:00Z,no,incubating,2,0,no,no,no,no,0,0,NA
a128,623.0,1899-12-31T10:05:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a128,624.0,1899-12-31T11:37:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a128,625.0,1899-12-31T09:28:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a129,612.0,1899-12-31T14:44:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a129,613.0,1899-12-31T12:07:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a129,615.0,1899-12-31T10:56:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a129,616.0,1899-12-31T13:09:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a129,617.0,1899-12-31T10:01:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a129,618.0,1899-12-31T11:52:00Z,yes,incubating,2,0,no,no,no,no,0,0,NA
a129,619.0,1899-12-31T10:28:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a13,525.0,1899-12-31T12:21:00Z,no,Building,0,0,no,no,no,no,0,0,"just starting to build, no adult seen"
a13,526.0,1899-12-31T10:09:00Z,no,Building,0,0,no,no,no,no,0,0,NA
a13,527.0,1899-12-31T09:05:00Z,no,Building,0,0,no,no,no,no,0,0,no noticable building occuring
a13,528.0,1899-12-31T08:11:00Z,no,Do Not Monitor (note),0,0,no,no,no,no,0,0,no change in nest state for multiple days and no adults seen near the nest since monitoring has begun (4 days)
a130,612.0,1899-12-31T15:12:00Z,no,laying,1,0,no,no,no,no,0,0,NA
a130,613.0,1899-12-31T12:32:00Z,no,laying,2,0,no,no,no,no,0,0,NA
a130,615.0,1899-12-31T11:19:00Z,no,do Not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, bottom of nest pulled up"
a131,613.0,1899-12-31T10:03:00Z,no,laying,4,0,no,no,no,no,0,0,NA
a131,614.0,1899-12-31T12:39:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,615.0,1899-12-31T09:06:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,616.0,1899-12-31T11:43:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,617.0,1899-12-31T08:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,618.0,1899-12-31T10:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,619.0,1899-12-31T09:05:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a131,620.0,1899-12-31T11:09:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a131,621.0,1899-12-31T10:38:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a131,622.0,1899-12-31T10:41:00Z,no,hatched,1,0,no,no,no,no,3,0,NA
a131,623.0,1899-12-31T10:56:00Z,no,do not Monitor (note),0,0,no,no,no,no,4,0,all hatch
a132,613.0,1899-12-31T10:41:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
a132,614.0,1899-12-31T13:08:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a132,615.0,1899-12-31T09:43:00Z,no,laying,3,0,no,no,no,no,0,0,NA
a132,616.0,1899-12-31T12:17:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a132,617.0,1899-12-31T09:16:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
a132,618.0,1899-12-31T11:00:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest destroyed"
a133,613.0,1899-12-31T12:04:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a133,615.0,1899-12-31T10:54:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a133,616.0,1899-12-31T13:03:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
a133,617.0,1899-12-31T09:59:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a133,618.0,1899-12-31T11:49:00Z,yes,do not Monitor (note),0,0,no,no,no,no,0,0,"eggs on ground, likely due to wind"
a134,613.0,1899-12-31T13:48:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a134,615.0,1899-12-31T10:28:00Z,no,do Not Monitor (note),0,0,no,no,no,yes,0,0,"eggs gone, nest wet"
a135,613.0,1899-12-31T13:51:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a135,614.0,1899-12-31T13:21:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a135,615.0,1899-12-31T10:01:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a135,616.0,1899-12-31T12:32:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a135,617.0,1899-12-31T09:33:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a135,618.0,1899-12-31T11:17:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a135,619.0,1899-12-31T11:17:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest disheveled"
a136,613.0,1899-12-31T16:14:00Z,yes,laying/incubating,4,0,no,no,no,no,0,0,NA
a136,615.0,1899-12-31T11:12:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a136,616.0,1899-12-31T13:29:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a136,617.0,1899-12-31T10:23:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a136,618.0,1899-12-31T12:12:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a136,619.0,1899-12-31T10:39:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a136,620.0,1899-12-31T09:47:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a136,621.0,1899-12-31T09:35:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a136,622.0,1899-12-31T09:39:00Z,no,incubating,1,0,no,no,no,yes,0,0,"3 eggs gone, nest intact"
a136,623.0,1899-12-31T09:45:00Z,no,incubating,1,0,no,no,no,no,0,0,nest bottom pulled up and debris in nest
a136,624.0,1899-12-31T09:45:00Z,no,do not Monitor (note),1,0,no,no,no,no,0,0,egg broken
a137,613.0,1899-12-31T16:25:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a137,615.0,1899-12-31T11:15:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a137,616.0,1899-12-31T13:31:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a137,617.0,1899-12-31T10:26:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a137,618.0,1899-12-31T12:13:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a137,619.0,1899-12-31T10:24:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a137,620.0,1899-12-31T09:45:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a137,621.0,1899-12-31T09:33:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a137,622.0,1899-12-31T09:37:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a137,623.0,1899-12-31T09:44:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a137,624.0,1899-12-31T11:23:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a138,613.0,1899-12-31T17:34:00Z,no,laying,1,0,no,no,yes,no,0,0,NA
a138,614.0,1899-12-31T12:54:00Z,no,laying,2,0,no,no,no,no,0,0,NA
a138,615.0,1899-12-31T09:24:00Z,no,laying,3,0,no,no,no,no,0,0,NA
a138,616.0,1899-12-31T12:04:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a138,617.0,1899-12-31T08:53:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a138,618.0,1899-12-31T10:45:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,619.0,1899-12-31T09:22:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,620.0,1899-12-31T10:51:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a138,621.0,1899-12-31T10:29:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a138,622.0,1899-12-31T10:28:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,623.0,1899-12-31T10:41:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a138,624.0,1899-12-31T12:15:00Z,yes,incubating,4,0,no,no,yes,no,0,0,NA
a138,625.0,1899-12-31T09:58:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a138,626.0,1899-12-31T10:08:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,627.0,1899-12-31T08:44:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,628.0,1899-12-31T07:49:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a138,701.0,1899-12-31T15:45:00Z,yes,incubating/hatching,3,0,no,no,no,no,1,0,"1 hatch, 3 eggs"
a138,704.0,1899-12-31T14:02:00Z,yes,hatched,1,0,no,no,no,no,3,0,3 hatch (had 4 eggs to start)
a138,707.0,1899-12-31T11:36:00Z,yes,hatched,0,0,no,no,no,no,4,0,4 hatch
a139,613.0,1899-12-31T17:41:00Z,yes,laying,1,0,no,no,yes,no,0,0,NA
a139,614.0,1899-12-31T13:00:00Z,no,laying,2,0,no,no,no,no,0,0,NA
a139,615.0,1899-12-31T09:28:00Z,no,laying,3,0,no,no,no,no,0,0,NA
a139,616.0,1899-12-31T12:06:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a139,617.0,1899-12-31T08:59:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a139,618.0,1899-12-31T10:48:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a139,619.0,1899-12-31T09:24:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a139,620.0,1899-12-31T10:52:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a139,621.0,1899-12-31T10:31:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a139,622.0,1899-12-31T10:34:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a14,525.0,1899-12-31T12:37:00Z,yes,Laying/Incubation,4,0,no,no,no,no,0,0,NA
a14,526.0,1899-12-31T10:17:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,527.0,1899-12-31T09:09:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,528.0,1899-12-31T08:01:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,529.0,1899-12-31T08:26:00Z,yes,Incubating,3,0,no,no,no,no,0,0,"likely were 4 eggs, nest is very difficult to monitor due to its height"
a14,530.0,1899-12-31T09:20:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,601.0,1899-12-31T09:21:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,602.0,1899-12-31T10:54:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,603.0,1899-12-31T09:28:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,604.0,1899-12-31T12:23:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a14,605.0,1899-12-31T11:24:00Z,yes,Hatched,2,0,no,no,no,no,2,0,NA
a14,606.0,1899-12-31T17:16:00Z,yes,Do Not Monitor (note),0,0,no,no,no,no,4,0,all eggs have hatched
a140,613.0,1899-12-31T17:48:00Z,yes,laying/incubating,4,0,no,no,no,no,0,0,NA
a140,615.0,1899-12-31T09:17:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a140,616.0,1899-12-31T11:54:00Z,no,Do Not Monitor (note),0,0,no,no,no,yes,0,0,"nest destroyed, all eggs gone"
a141,613.0,1899-12-31T17:54:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a141,614.0,1899-12-31T12:47:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a141,615.0,1899-12-31T09:12:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a141,616.0,1899-12-31T11:50:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a141,617.0,1899-12-31T08:40:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a141,618.0,1899-12-31T10:35:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a141,619.0,1899-12-31T09:10:00Z,yes,incubating,2,0,no,no,no,yes,0,0,"eggs missing, nest hangning by a thread, maybe due to wind"
a141,620.0,1899-12-31T11:07:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"eggs gone, nest torn off"
a142,615.0,1899-12-31T09:36:00Z,yes,building,0,0,no,no,no,no,0,0,NA
a142,616.0,1899-12-31T12:10:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a142,617.0,1899-12-31T09:03:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a142,618.0,1899-12-31T10:52:00Z,no,laying,2,0,no,no,no,no,0,0,NA
a142,619.0,1899-12-31T09:32:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a142,620.0,1899-12-31T10:57:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a142,621.0,1899-12-31T10:34:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a142,622.0,1899-12-31T10:36:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a142,623.0,1899-12-31T10:49:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a142,624.0,1899-12-31T12:23:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a142,625.0,1899-12-31T10:06:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a142,626.0,1899-12-31T10:17:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a142,627.0,1899-12-31T08:47:00Z,no,Do not Monitor (note),0,0,no,no,no,no,0,0,"eggs gone, nest destroyed"
a143,615.0,1899-12-31T16:07:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a143,616.0,1899-12-31T14:00:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a143,617.0,1899-12-31T10:56:00Z,no,REady to lay,0,0,no,no,no,no,0,0,NA
a143,618.0,1899-12-31T12:41:00Z,no,REady to lay,0,0,no,no,no,no,0,0,NA
a143,619.0,1899-12-31T11:10:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a143,620.0,1899-12-31T09:15:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a143,621.0,1899-12-31T09:08:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a143,622.0,1899-12-31T09:11:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a143,623.0,1899-12-31T09:13:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,624.0,1899-12-31T10:58:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,625.0,1899-12-31T08:53:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,626.0,1899-12-31T09:09:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,627.0,1899-12-31T07:58:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,628.0,1899-12-31T06:57:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a143,701.0,1899-12-31T16:23:00Z,yes,incubating/hatching,2,0,no,no,no,no,2,0,"2 hatch, 2 eggs"
a143,704.0,1899-12-31T12:53:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,nest predated
a144,615.0,1899-12-31T16:32:00Z,yes,laying/incubating,4,0,no,no,no,no,0,0,NA
a144,616.0,1899-12-31T14:14:00Z,yes,laying,5,0,no,no,no,no,0,0,NA
a144,617.0,1899-12-31T11:11:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a144,618.0,1899-12-31T12:54:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a144,619.0,1899-12-31T11:24:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a144,620.0,1899-12-31T08:59:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a145,615.0,1899-12-31T16:40:00Z,yes,laying/incubating,4,0,no,no,no,no,0,0,NA
a145,616.0,1899-12-31T14:10:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,617.0,1899-12-31T11:07:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,618.0,1899-12-31T12:50:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,619.0,1899-12-31T11:20:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,620.0,1899-12-31T09:04:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
a145,621.0,1899-12-31T08:54:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,622.0,1899-12-31T08:59:00Z,no,incubating,5,0,no,no,no,no,0,0,NA
a145,623.0,1899-12-31T09:10:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,624.0,1899-12-31T10:51:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,625.0,1899-12-31T08:46:00Z,yes,incubating,5,0,no,no,no,no,0,0,NA
a145,626.0,1899-12-31T09:00:00Z,yes,hatched,3,0,no,no,no,no,2,0,NA
a145,627.0,1899-12-31T07:55:00Z,no,hatched,1,0,no,no,no,no,4,0,NA
a145,628.0,1899-12-31T06:54:00Z,yes,Do not Monitor (note),0,0,no,no,no,no,5,0,all hatch
a146,616.0,1899-12-31T12:01:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a146,617.0,1899-12-31T08:51:00Z,no,REady to lay,0,0,no,no,no,no,0,0,NA
a146,618.0,1899-12-31T10:43:00Z,no,REady to lay,0,0,no,no,no,no,0,0,nest looking a bit messy
a146,619.0,1899-12-31T09:19:00Z,no,do not Monitor (note),0,0,no,no,no,no,0,0,whole in bottom of nest
a147,701.0,1899-12-31T15:30:00Z,yes,hatched,0,0,no,no,no,no,4,0,"hatched, will check again because of how high nest was"
a147,616.0,1899-12-31T12:46:00Z,yes,laying/incubating,4,0,no,no,no,no,0,0,NA
a147,617.0,1899-12-31T09:46:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,618.0,1899-12-31T11:33:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,619.0,1899-12-31T10:09:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,620.0,1899-12-31T10:25:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,621.0,1899-12-31T10:08:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,622.0,1899-12-31T10:07:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,623.0,1899-12-31T10:25:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,624.0,1899-12-31T11:48:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,625.0,1899-12-31T09:46:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,626.0,1899-12-31T09:54:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,627.0,1899-12-31T08:34:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a147,628.0,1899-12-31T07:40:00Z,yes,hatched,3,0,no,no,no,no,1,0,NA
a147,704.0,1899-12-31T12:50:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,nest predated
a148,616.0,1899-12-31T12:58:00Z,yes,ready to lay,0,0,no,no,no,no,0,0,NA
a148,617.0,1899-12-31T09:54:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a148,618.0,1899-12-31T11:41:00Z,no,laying,2,0,no,no,no,no,0,0,NA
a148,619.0,1899-12-31T10:17:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a148,620.0,1899-12-31T10:12:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a148,621.0,1899-12-31T09:57:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,622.0,1899-12-31T10:00:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,623.0,1899-12-31T10:13:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a148,624.0,1899-12-31T11:44:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,625.0,1899-12-31T09:39:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a148,626.0,1899-12-31T09:49:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,627.0,1899-12-31T08:26:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,628.0,1899-12-31T07:34:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a148,701.0,1899-12-31T16:03:00Z,no,Do not Monitor (note),0,0,no,no,no,yes,0,0,nest is destroyed
a149,616.0,1899-12-31T13:22:00Z,no,ready to lay,0,0,no,no,no,no,0,0,NA
a149,617.0,1899-12-31T10:13:00Z,yes,Do Not Monitor (note),1,0,no,no,no,no,0,0,grackle nest
a15,525.0,1899-12-31T15:30:00Z,yes,Laying/Incubation,4,0,no,no,no,no,0,0,NA
a15,526.0,1899-12-31T08:49:00Z,no,Laying/Incubation,4,0,no,no,no,no,0,0,NA
a15,527.0,1899-12-31T08:32:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a15,528.0,1899-12-31T08:58:00Z,yes,Incubating,4,0,no,no,no,no,0,0,NA
a15,529.0,1899-12-31T08:58:00Z,yes,Hatched,3,0,no,no,no,no,1,0,1 hatchling
a15,530.0,1899-12-31T08:47:00Z,yes,Hatched,2,0,no,no,no,no,2,0,2 hatchlings
a15,601.0,1899-12-31T08:41:00Z,no,Hatched,1,0,no,no,no,no,3,0,NA
a15,602.0,1899-12-31T10:23:00Z,yes,Hatched,1,0,no,no,no,no,3,0,3 hatchlings
a15,603.0,1899-12-31T09:04:00Z,yes,Hatched,1,0,no,no,no,no,3,0,NA
a15,604.0,1899-12-31T11:48:00Z,yes,Hatched,1,0,no,no,no,no,3,0,NA
a15,605.0,1899-12-31T11:00:00Z,yes,Hatched,0,0,no,no,no,no,3,0,NA
a15,606.0,1899-12-31T16:33:00Z,yes,Do Not Monitor (note),0,0,no,no,no,no,3,0,all eggs have hatched
a150,617.0,1899-12-31T08:45:00Z,no,laying,1,0,no,no,no,no,0,0,NA
a150,618.0,1899-12-31T10:39:00Z,no,laying,3,0,no,no,no,no,0,0,NA
a150,619.0,1899-12-31T09:14:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a150,620.0,1899-12-31T11:01:00Z,no,do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs gone, nest intact"
a151,617.0,1899-12-31T13:43:00Z,yes,REady to lay,0,0,no,no,no,no,0,0,NA
a151,618.0,1899-12-31T11:43:00Z,yes,laying,1,0,no,no,no,no,0,0,NA
a151,619.0,1899-12-31T10:19:00Z,yes,laying,2,0,no,no,no,no,0,0,NA
a151,620.0,1899-12-31T10:10:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a151,621.0,1899-12-31T09:55:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a151,622.0,1899-12-31T09:58:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a151,623.0,1899-12-31T10:11:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a151,624.0,1899-12-31T11:42:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a151,625.0,1899-12-31T09:37:00Z,no,incubating,4,0,no,no,no,no,0,0,NA
a151,626.0,1899-12-31T09:46:00Z,yes,Do not Monitor (note),0,0,no,no,no,yes,0,0,"all eggs and nest gone, maybe due to wind"
a152,617.0,1899-12-31T14:26:00Z,yes,laying/incubating,2,0,no,no,no,no,0,0,NA
a152,618.0,1899-12-31T12:03:00Z,yes,laying,3,0,no,no,no,no,0,0,NA
a152,619.0,1899-12-31T10:35:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a152,620.0,1899-12-31T09:51:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a152,621.0,1899-12-31T09:39:00Z,yes,laying,4,0,no,no,no,no,0,0,NA
a152,622.0,1899-12-31T09:47:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a152,623.0,1899-12-31T09:52:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a152,624.0,1899-12-31T11:30:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a152,625.0,1899-12-31T09:17:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a152,626.0,1899-12-31T09:34:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
a152,627.0,1899-12-31T08:15:00Z,yes,incubating,4,0,no,no,no,no,0,0,NA
